t,Un
0.002960000000000007,0.34830131460627856
0.002970000000000007,-0.7091186257677509
0.002980000000000007,-0.7626773968650691
0.002990000000000007,-0.04937708596027979
0.003000000000000007,0.8531455828901717
0.003010000000000007,0.13633637593560022
0.003020000000000007,0.5246098359742548
0.003030000000000007,0.5141974541237124
0.003040000000000007,-0.6113568302136123
0.003050000000000007,0.7328669102064582
0.003060000000000007,0.4898565905856067
0.003070000000000007,-0.21025200946469336
0.003080000000000007,-0.5405177709018723
0.0030900000000000072,0.650233116130069
0.0031000000000000073,0.8270198527728903
0.0031100000000000073,-0.692536857636854
0.0031200000000000073,0.09754892344008614
0.0031300000000000073,-0.871333986160503
0.0031400000000000074,0.9718591838937847
0.0031500000000000074,-0.9797622604254432
0.0031600000000000074,-0.09588150675832674
0.0031700000000000074,-0.7625149998978786
0.0031800000000000075,-0.7892002852871944
0.0031900000000000075,0.189827371502179
0.0032000000000000075,-0.02437903233039007
0.0032100000000000076,0.23738961205464437
0.0032200000000000076,0.15910062126592783
0.0032300000000000076,0.3374875019001129
0.0032400000000000076,0.12565882743725543
0.0032500000000000077,-0.8219979446014136
0.0032600000000000077,-0.27651865239468276
0.0032700000000000077,0.7503460329531955
0.0032800000000000077,0.6588111316446714
0.0032900000000000078,-0.27837869520815106
0.003300000000000008,0.10674628977213363
0.003310000000000008,0.839571938597192
0.003320000000000008,0.02322701468402366
0.003330000000000008,-0.05132482257682858
0.003340000000000008,-0.8785351391743759
0.003350000000000008,-0.5992427748938824
0.003360000000000008,-0.8084774531827739
0.003370000000000008,0.5189328639648885
0.003380000000000008,0.15126362843307373
0.003390000000000008,0.9501073892057457
0.003400000000000008,0.03968671695161885
0.003410000000000008,-0.33629727871433857
0.003420000000000008,-0.3774811216951688
0.003430000000000008,-0.3539587010012566
0.003440000000000008,-0.7603510979356913
0.003450000000000008,0.6463098670591871
0.003460000000000008,0.23725902481485583
0.0034700000000000082,-0.27736111556578247
0.0034800000000000083,-0.8629744474733605
0.0034900000000000083,-0.5858845306728597
0.0035000000000000083,0.3619663854251227
0.0035100000000000083,-0.4406520303420933
0.0035200000000000084,0.30429377951162384
0.0035300000000000084,-0.5708677486450002
0.0035400000000000084,-0.4734845051962526
0.0035500000000000084,0.9274733633438039
0.0035600000000000085,0.1418729345903358
0.0035700000000000085,-0.17468692967319854
0.0035800000000000085,0.4237193662066705
0.0035900000000000085,0.6740301689667823
0.0036000000000000086,0.33289021363231863
0.0036100000000000086,0.22638216566064062
0.0036200000000000086,-0.8798103637881758
0.0036300000000000087,0.9895414785574992
0.0036400000000000087,0.8540297866114355
0.0036500000000000087,0.6254653579625797
0.0036600000000000087,0.7760623317994606
0.0036700000000000088,-0.3761088973746769
0.003680000000000009,0.8887538203511238
0.003690000000000009,-0.2263552857200073
0.003700000000000009,0.6320883709643987
0.003710000000000009,0.5990734164536813
0.003720000000000009,0.18912633287662328
0.003730000000000009,0.4508391024824918
0.003740000000000009,0.731472718049893
0.003750000000000009,-0.849235412477428
0.003760000000000009,-0.07809474717776066
0.003770000000000009,0.17512828580325257
0.003780000000000009,-0.8185296280898628
0.003790000000000009,0.034637812171947946
0.003800000000000009,-0.5275439291421724
0.003810000000000009,-0.5742465334676761
0.003820000000000009,0.23118412678645028
0.003830000000000009,-0.38859286571201546
0.003840000000000009,-0.19595163241735003
0.0038500000000000092,-0.4707190848792886
0.0038600000000000093,-0.941678050021258
0.0038700000000000093,0.15294323418427647
0.0038800000000000093,-0.28597030824714076
0.0038900000000000093,-0.42324638984468477
0.0039000000000000094,-0.17720988406479932
0.003910000000000009,0.7584927088201978
0.0039200000000000085,0.173719151973883
0.003930000000000008,0.7100860755100209
0.003940000000000008,0.010134656779889006
0.003950000000000007,-0.416144457023935
0.003960000000000007,0.4982351278822905
0.0039700000000000065,0.4775508671174109
0.003980000000000006,0.4244980975025301
0.003990000000000006,-0.999118875254956
0.004000000000000005,0.4895588770249488
0.004010000000000005,-0.6213953421705054
0.0040200000000000045,-0.8614281775399597
0.004030000000000004,-0.009232283195248048
0.004040000000000004,0.9802339152265143
0.004050000000000003,0.19168857803159955
0.004060000000000003,0.35527241649374997
0.0040700000000000024,0.7130555208307221
0.004080000000000002,-0.424170975633799
0.004090000000000002,-0.055488526769999824
0.004100000000000001,-0.8299333350472486
0.004110000000000001,0.07910944112231588
0.00412,0.5312963232625381
0.00413,-0.7922859525279817
0.00414,-0.034320856194933747
0.004149999999999999,-0.3779599004651373
0.004159999999999999,-0.7077401139952155
0.004169999999999998,0.19797505589209652
0.004179999999999998,0.47788827444466464
0.0041899999999999975,0.7120902412911367
0.004199999999999997,0.4904830870163732
0.004209999999999997,0.38593906072164463
0.004219999999999996,0.9521911864736083
0.004229999999999996,0.41367515130661947
0.0042399999999999955,-0.0519629059076081
0.004249999999999995,0.7443381152454047
0.004259999999999995,-0.708187164786809
0.004269999999999994,0.748407644966472
0.004279999999999994,0.6075863408069713
0.0042899999999999935,-0.6893966355546859
0.004299999999999993,-0.6110615243255193
0.004309999999999993,0.4257520059979112
0.004319999999999992,-0.6971813801030071
0.004329999999999992,0.559468185496381
0.0043399999999999914,0.4014340000143761
0.004349999999999991,-0.8992474515654056
0.004359999999999991,-0.3221877679322078
0.00436999999999999,0.4693653538013298
0.00437999999999999,0.5857412796632671
0.004389999999999989,-0.3163852312668276
0.004399999999999989,-0.8509198351443321
0.004409999999999989,-0.20707534045027187
0.004419999999999988,-0.9499670092478785
0.004429999999999988,0.5776902396986507
0.004439999999999987,-0.19144819644713662
0.004449999999999987,-0.8664202667806482
0.0044599999999999865,0.9276724109410039
0.004469999999999986,0.046427706515721257
0.004479999999999986,0.7473067695014539
0.004489999999999985,-0.8817458831623022
0.004499999999999985,-0.3692977070935768
0.0045099999999999845,0.594890513592484
0.004519999999999984,-0.7230132565444922
0.004529999999999984,-0.13645923537130145
0.004539999999999983,0.46827801815234715
0.004549999999999983,-0.03791245740824967
0.0045599999999999825,0.5635566952801936
0.004569999999999982,-0.11813750498090858
0.004579999999999982,-0.12844936369056703
0.004589999999999981,0.2640453361848125
0.004599999999999981,-0.9675495390533859
0.00460999999999998,0.8195958774720427
0.00461999999999998,-0.5599127129077186
0.00462999999999998,0.19566695828439484
0.004639999999999979,0.8142572819905198
0.004649999999999979,-0.6246967264639438
0.004659999999999978,0.28774871825488857
0.004669999999999978,-0.007748197007883206
0.004679999999999978,0.292466242803904
0.004689999999999977,-0.15161961529582313
0.004699999999999977,0.6847212704178134
0.004709999999999976,-0.7457001368268505
0.004719999999999976,0.8583793947799201
0.0047299999999999755,-0.8308430093895354
0.004739999999999975,0.16327468723896965
0.004749999999999975,-0.7114760970723812
0.004759999999999974,0.8894324392266277
0.004769999999999974,-0.8690083938836406
0.0047799999999999735,0.25259218487058344
0.004789999999999973,0.6179607302244279
0.004799999999999973,0.19534500970758484
0.004809999999999972,-0.8177986223824927
0.004819999999999972,-0.6451543659744543
0.0048299999999999715,0.6360838439740468
0.004839999999999971,0.3751407197127248
0.004849999999999971,0.5196543509485916
0.00485999999999997,-0.25090592604430473
0.00486999999999997,0.7347964117395733
0.004879999999999969,-0.5642785226740428
0.004889999999999969,-0.7616040669961495
0.004899999999999969,-0.9413381913656185
0.004909999999999968,0.04271020317724483
0.004919999999999968,-0.7536963319274963
0.004929999999999967,0.669377222289709
0.004939999999999967,0.5816138839503588
0.004949999999999967,0.9044581056460514
0.004959999999999966,-0.7177451962362029
0.004969999999999966,0.9702975253631665
0.004979999999999965,-0.6859487028918425
0.004989999999999965,-0.6889119859958199
0.0049999999999999645,0.017360360882714643
0.005009999999999964,0.15714440426641008
0.005019999999999964,0.5375489475173163
0.005029999999999963,0.5721912139425498
0.005039999999999963,-0.9662994640632299
0.0050499999999999625,-0.015001432227875977
0.005059999999999962,-0.9195815076344445
0.005069999999999962,0.28777548836404265
0.005079999999999961,-0.45398626331259684
0.005089999999999961,-0.3445110813694048
0.0050999999999999605,-0.3706089809431592
0.00510999999999996,0.1766594144593776
0.00511999999999996,-0.45022807414665666
0.005129999999999959,0.6978575721347762
0.005139999999999959,-0.08157911484252134
0.005149999999999958,-0.8615902387036847
0.005159999999999958,-0.09541176847218913
0.005169999999999958,0.8610076693822566
0.005179999999999957,0.09722343770602393
0.005189999999999957,0.3677650198920157
0.005199999999999956,0.11967423213897832
0.005209999999999956,-0.5373745742654417
0.005219999999999956,-0.900769706915781
0.005229999999999955,0.02510021758770309
0.005239999999999955,-0.785792051994932
0.005249999999999954,0.33104957151036674
0.005259999999999954,-0.27278369084668364
0.0052699999999999535,0.5179835439130991
0.005279999999999953,0.1853861640982517
0.005289999999999953,-0.41797393136110395
0.005299999999999952,0.6980278536707358
0.005309999999999952,-0.8796219109439536
0.0053199999999999515,0.4079601133196804
0.005329999999999951,-0.6842929595535581
0.005339999999999951,0.9955130269120906
0.00534999999999995,-0.877214084312266
0.00535999999999995,-0.25359568884433226
0.0053699999999999495,0.581072104847193
0.005379999999999949,0.6765769140437032
0.005389999999999949,-0.4919071628819649
0.005399999999999948,-0.9763612859937059
0.005409999999999948,-0.49015516209367194
0.005419999999999947,0.6225482192275993
0.005429999999999947,0.39565736670216056
0.005439999999999947,0.032460949063936706
0.005449999999999946,-0.9362155122800555
0.005459999999999946,-0.40264730523269243
0.005469999999999945,-0.06135485957204945
0.005479999999999945,0.44379613872053003
0.005489999999999945,-0.05401686484575996
0.005499999999999944,-0.6656752031605273
0.005509999999999944,0.16205398250024117
0.005519999999999943,-0.46887536337263325
0.005529999999999943,-0.5321716954592939
0.0055399999999999425,-0.7044516437586072
0.005549999999999942,0.6580405639590967
0.005559999999999942,-0.2606877552807445
0.005569999999999941,0.8683991053471709
0.005579999999999941,0.3495899548397734
0.0055899999999999405,-0.5595724644493347
0.00559999999999994,0.19916030373282578
0.00560999999999994,0.7506271088134986
0.005619999999999939,0.1650143831774129
0.005629999999999939,-0.5022763989564027
0.0056399999999999385,0.12783788618184744
0.005649999999999938,0.27503334792182277
0.005659999999999938,-0.0399203741280032
0.005669999999999937,-0.7245690494879098
0.005679999999999937,-0.9205487431993002
0.005689999999999936,-0.5126252441869787
0.005699999999999936,0.8068041065189779
0.005709999999999936,-0.3531909919984835
0.005719999999999935,-0.04570880422998491
0.005729999999999935,-0.3448977758734979
0.005739999999999934,-0.023836020990202655
0.005749999999999934,-0.979695092382979
0.005759999999999934,-0.3428469308819606
0.005769999999999933,0.6792537718335379
0.005779999999999933,-0.26328596009757654
0.005789999999999932,0.8056902135683053
0.005799999999999932,-0.6676061626441676
0.0058099999999999315,-0.30888742294125904
0.005819999999999931,-0.9839857770954481
0.005829999999999931,-0.18657717722282752
0.00583999999999993,-0.8068933784824794
0.00584999999999993,-0.6400453463973461
0.0058599999999999295,0.609978129954653
0.005869999999999929,-0.8129354789940393
0.005879999999999929,0.2173093748902719
0.005889999999999928,-0.13484492219528854
0.005899999999999928,0.7403109433101833
0.0059099999999999275,-0.07870975645596201
0.005919999999999927,0.9172155771837254
0.005929999999999927,-0.8283729954109842
0.005939999999999926,-0.800876018124977
0.005949999999999926,-0.6664570475657108
0.005959999999999925,-0.09308863426168013
0.005969999999999925,0.13646916280980337
0.005979999999999925,0.22880064442513137
0.005989999999999924,-0.5144079359484788
0.005999999999999924,-0.7318649113825015
0.006009999999999923,-0.9167897143731873
0.006019999999999923,0.0632435215844751
0.006029999999999923,0.5577064613272942
0.006039999999999922,-0.17094454074068843
0.006049999999999922,-0.7397352083883084
0.006059999999999921,0.31782814790251956
0.006069999999999921,-0.1161359116740519
0.0060799999999999205,-0.48459936354886235
0.00608999999999992,-0.18236742527965788
0.00609999999999992,0.20710609344621234
0.006109999999999919,0.7509881677974846
0.006119999999999919,-0.3898439528452122
0.0061299999999999185,0.9777688220069201
0.006139999999999918,0.04283257513246763
0.006149999999999918,-0.8786734460833132
0.006159999999999917,-0.0951044156454508
0.006169999999999917,-0.2266558226761406
0.0061799999999999165,-0.2608632439751475
0.006189999999999916,-0.8044991800054833
0.006199999999999916,-0.17990869104742857
0.006209999999999915,0.665308018851491
0.006219999999999915,0.28807622252142906
0.006229999999999914,-0.09760307903225973
0.006239999999999914,0.6535107731947165
0.006249999999999914,0.5449401934579319
0.006259999999999913,0.3364103393667015
0.006269999999999913,0.8965510008596729
0.006279999999999912,0.44651911462825655
0.006289999999999912,-0.9321836253798355
0.006299999999999912,-0.6139157787215754
0.006309999999999911,-0.37372733596282615
0.006319999999999911,0.7014664737187277
0.00632999999999991,-0.2340543127491963
0.00633999999999991,0.9962588757312365
0.0063499999999999095,0.2539521880063247
0.006359999999999909,0.7438463779173836
0.006369999999999909,-0.1279310285193811
0.006379999999999908,0.8688623619212594
0.006389999999999908,0.13855952197985877
0.0063999999999999075,-0.3588591878216991
0.006409999999999907,0.033478520920621424
0.006419999999999907,0.7675567975704276
0.006429999999999906,0.26161786700128964
0.006439999999999906,-0.28497890538310156
0.0064499999999999055,-0.10017320356405501
0.006459999999999905,0.1610176872885345
0.006469999999999905,-0.6905565064727499
0.006479999999999904,0.06655257645949808
0.006489999999999904,0.6186409108726993
0.006499999999999903,-0.7248714637005613
0.006509999999999903,0.7712795304720983
0.006519999999999903,-0.1532168974649868
0.006529999999999902,-0.6440652243928975
0.006539999999999902,-0.45625513798050066
0.006549999999999901,0.18237274933250402
0.006559999999999901,0.46383386968678875
0.006569999999999901,-0.6014490315743484
0.0065799999999999,-0.19550487445458176
0.0065899999999999,-0.8893885391861525
0.006599999999999899,0.32693258591550745
0.006609999999999899,-0.06321058238125299
0.0066199999999998985,0.4422743538566192
0.006629999999999898,-0.831144447815757
0.006639999999999898,-0.48341554441101287
0.006649999999999897,-0.28229827456571055
0.006659999999999897,-0.9196901555803696
0.0066699999999998965,-0.5553193819889621
0.006679999999999896,0.7336536420029622
0.006689999999999896,-0.7290948209302408
0.006699999999999895,-0.48990156555837916
0.006709999999999895,0.1789349934644815
0.0067199999999998945,-0.4527623606561004
0.006729999999999894,0.2984245518207107
0.006739999999999894,-0.34472155178876274
0.006749999999999893,0.5084586759690783
0.006759999999999893,-0.5880459677415439
0.006769999999999892,-0.884982581484512
0.006779999999999892,-0.6216976028829913
0.006789999999999892,-0.9569881751242575
0.006799999999999891,0.9582407041521401
0.006809999999999891,-0.20533045557617435
0.00681999999999989,0.1488969167624128
0.00682999999999989,0.5307212079058237
0.00683999999999989,0.9519165922374184
0.006849999999999889,-0.9867233907933164
0.006859999999999889,0.7002637029991003
0.006869999999999888,-0.9091864329230692
0.006879999999999888,0.9409311793152857
0.0068899999999998875,-0.06264558453395841
0.006899999999999887,-0.6362828472134614
0.006909999999999887,0.6353438377999094
0.006919999999999886,0.5766509699499398
0.006929999999999886,0.597914285978626
0.0069399999999998855,0.6105537897330453
0.006949999999999885,0.5498575043845451
0.006959999999999885,-0.25303571604887276
0.006969999999999884,-0.6517249487312533
0.006979999999999884,-0.9586916213316155
0.0069899999999998835,0.18095557247941163
0.006999999999999883,0.8213639061117834
0.007009999999999883,0.19232142403782637
0.007019999999999882,-0.13527896187532695
0.007029999999999882,-0.0711997492277332
0.007039999999999881,-0.09888122065801963
0.007049999999999881,0.005468304004086821
0.007059999999999881,-0.9991401634359378
0.00706999999999988,-0.6514598138935264
0.00707999999999988,0.8448000188739735
0.007089999999999879,-0.3538642656558113
0.007099999999999879,0.0781048113185383
0.007109999999999879,-0.22346743049714513
0.007119999999999878,-0.717658418346673
0.007129999999999878,0.5981463041285018
0.007139999999999877,0.21637913662125707
0.007149999999999877,0.8112156900715175
0.0071599999999998765,0.05365567140428573
0.007169999999999876,0.03951154032426474
0.007179999999999876,0.5462248618056782
0.007189999999999875,-0.4485692058002302
0.007199999999999875,0.713013352857494
0.0072099999999998745,0.9364413781791592
0.007219999999999874,0.761503988426472
0.007229999999999874,-0.5841666278274242
0.007239999999999873,-0.7272645554255315
0.007249999999999873,-0.7123894322570492
0.0072599999999998725,-0.53563999103056
0.007269999999999872,0.018734083152108116
0.007279999999999872,-0.19164188975096086
0.007289999999999871,-0.6801023779373834
0.007299999999999871,-0.8811661349567568
0.00730999999999987,-0.09408085165557867
0.00731999999999987,0.5169634648847334
0.00732999999999987,-0.5639234588455861
0.007339999999999869,-0.7804438031316643
0.007349999999999869,-0.15039824924074052
0.007359999999999868,-0.29218753101464756
0.007369999999999868,-0.39984499016602926
0.007379999999999868,-0.6153057391838939
0.007389999999999867,0.06157509374632175
0.007399999999999867,-0.18043934374577475
0.007409999999999866,0.4941287078218568
0.007419999999999866,-0.6936727662682858
0.0074299999999998655,-0.37079549242031073
0.007439999999999865,0.14954362256294274
0.007449999999999865,-0.7402796519691728
0.007459999999999864,0.5880309495187157
